Unnamed: 0,Make,Model,Variant,Displacement,Cylinders,Valves_Per_Cylinder,Drivetrain,Engine_Location,Fuel_System,Fuel_Tank_Capacity,Fuel_Type,Body_Type,Doors,ARAI_Certified_Mileage,ARAI_Certified_Mileage_for_CNG,Gears,Ground_Clearance,Front_Brakes,Rear_Brakes,Front_Suspension,Rear_Suspension,Rear_Track,Power_Steering,Power_Windows,Power_Seats,Keyless_Entry,Power,Torque,Seating_Capacity,Seats_Material,Type,Start_/_Stop_Button,Audiosystem,Basic_Warranty,Bluetooth,Boot-lid_Opener,Boot_Space,Central_Locking,Child_Safety_Locks,Distance_to_Empty,Engine_Malfunction_Light,Extended_Warranty,FM_Radio,Fuel-lid_Opener,Fuel_Gauge,Handbrake,Instrument_Console,Low_Fuel_Warning,Multifunction_Display,Sun_Visor,Third_Row_AC_Vents,Auto-Dimming_Rear-View_Mirror,Gear_Indicator,Engine_Immobilizer,Seat_Back_Pockets,ABS_(Anti-lock_Braking_System),Airbags,Door_Ajar_Warning,EBD_(Electronic_Brake-force_Distribution),Fasten_Seat_Belt_Warning,Gear_Shift_Reminder,Number_of_Airbags,Parking_Assistance,Key_Off_Reminder,Infotainment_Screen,Multifunction_Steering_Wheel,EBA_(Electronic_Brake_Assist),Seat_Height_Adjustment,Navigation_System,Second_Row_AC_Vents,ESP_(Electronic_Stability_Program),Turbocharger,ISOFIX_(Child-Seat_Mount),Rain_Sensing_Wipers,Paddle_Shifters,Leather_Wrapped_Steering,price
213,Mahindra,Verito Vibe,D4,1461,4,2.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,50.0,Diesel,Hatchback,5,20.08,,5,172.0,Solid Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,64.11,160,5,Fabric,Manual,0,Not on offer,"2 Years / 50,000 Kms (Whichever comes earlier)",0,Manual,330.0,1,1,1,1,3rd Year / up to 75000km from the date of delivery (whichever comes first),0,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,0,0,Driver frontal airbag,1,0,1,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,9600
214,Mahindra,Verito Vibe,D6,1461,4,2.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,50.0,Diesel,Hatchback,5,20.08,,5,172.0,Solid Disc,Drum,Macpherson-type with wishbone link,H-Section torsion beam with programmed deflection-coil spring,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,64.11,160,5,Fabric,Manual,0,CD Player with USB & Aux-in,"2 Years / 50,000 Kms (Whichever comes earlier)",0,Manual,330.0,1,1,1,1,3rd Year / up to 75000km from the date of delivery (whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,0,1,Driver frontal airbag,1,1,1,0,1,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,10505
215,Fiat,Urban Cross,1.3 Multijet Active,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,Crossover,5,20.0,,5,205.0,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",1540 ,Hydraulic_Power_Steering,Front_Power_Windows,1,Smart Key,91.73,209,5,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,Driver frontal airbag,1,1,1,0,3,No_Parking_Assistance,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,1,0,0,0,0,9486
216,Fiat,Urban Cross,1.3 Multijet Dynamic,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,Crossover,5,20.0,,5,205.0,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Remote,91.73,209,5,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,Driver frontal airbag,1,1,1,0,3,No_Parking_Assistance,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,1,0,0,0,0,10347
217,Fiat,Urban Cross,1.4 T-Jet Emotion,1368,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Petrol,Crossover,5,17.1,,5,205.0,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Remote,138.08,210,5,Leather,Manual,0,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,With Remote,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,No_Parking_Assistance,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,1,0,0,0,1,13685
218,Fiat,Urban Cross,1.3 Multijet Emotion,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,Crossover,5,20.0,,5,205.0,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical coil springs, Double acting Telescopic Dampers and Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Remote,91.73,209,5,Leather,Manual,0,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,With Remote,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,No_Parking_Assistance,0,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,1,0,1,0,0,0,1,11342
219,Toyota,Glanza,G Hybrid,1197,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,37.0,Petrol,Hatchback,5,23.87,,5,205.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,87.78,113,5,Fabric,Manual,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,339.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,0,0,0,1,0,0,0,10106
220,Toyota,Glanza,V,1197,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,37.0,Petrol,Hatchback,5,21.01,,5,205.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,80.88,113,5,Fabric,Manual,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,339.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,1,0,0,0,1,0,0,0,10614
221,Toyota,Glanza,G Cvt,1197,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,37.0,Petrol,Hatchback,5,19.56,,5,205.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,80.88,113,5,Fabric,CVT,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,339.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,0,0,0,1,0,0,0,11618
222,Toyota,Glanza,V Cvt,1197,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,37.0,Petrol,Hatchback,5,19.56,,5,205.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,"Electric Power, Hydraulic Power",All_Power_Windows,1,Smart Key,80.88,113,5,Fabric,CVT,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,339.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,"Digital, Analog",Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,1,0,0,0,1,0,0,0,12462
223,Toyota,Glanza,G Mt,1197,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Longitudinal",Injection,37.0,Petrol,Hatchback,5,19.56,,5,205.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam,1540 ,Electric_Power_Steering,All_Power_Windows,1,Smart Key,80.88,113,5,Fabric,Manual,1,CD Player with USB & Aux-in,2 years / Unlimited Kms,1,Manual,339.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,1,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors,1,No_Infotainment_Screen,1,1,Manual Adjustment,0,0,0,0,1,0,0,0,9770
224,Fiat,Avventura,Multijet Dynamic,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,Crossover,5,20.5,,5,205.0,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Smart Key,91.73,209,5,Fabric,Manual,0,CD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",0,Internal_Boot_lid,280.0,1,1,1,0,2 Years /150000 Kms (Whichever comes earlier),1,Manual,Analog,Manual,Analog + Digital,0,1,Driver_Front_sun_Visor,,0,0,1,0,1,Driver frontal airbag,1,1,0,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,11145
225,Fiat,Avventura,Multijet Active,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,Crossover,5,20.5,,5,205.0,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",1540 ,Hydraulic_Power_Steering,Front_Power_Windows,1,Smart Key,91.73,209,5,Fabric,Manual,0,Not on offer,"3 Years/1,00,000 Kms (Whichever comes earlier)",0,Internal_Boot_lid,280.0,1,1,1,1,2 Years /150000 Kms (Whichever comes earlier),0,Manual,Analog,Manual,Analog + Digital,0,1,Driver_Front_sun_Visor,,0,0,1,0,0,Driver frontal airbag,1,0,0,0,3,No_Parking_Assistance,0,No_Infotainment_Screen,0,0,Manual Adjustment,0,0,0,1,0,0,0,0,9965
226,Fiat,Avventura,Multijet Emotion,1248,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,45.0,Diesel,Crossover,5,20.5,,5,205.0,Ventilated Disc,Drum,"Independent Wheels suspension with Mcpherson struts, Helical springs, Double acting Telescopic Dampers with Stabilizer bar","Torsion beam, Helical Springs and Double acting Telescopic dampers",1540 ,Hydraulic_Power_Steering,All_Power_Windows,Power seats,Smart Key,91.73,209,5,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,280.0,1,1,0,1,2 Years /150000 Kms (Whichever comes earlier),1,Internal,Digital,Manual,Analog + Digital,1,0,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,No_Parking_Assistance,0,No_Infotainment_Screen,1,0,Manual Adjustment,0,1,0,1,0,0,0,0,12268
227,Honda,Jazz,V Petrol,1199,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Petrol,Hatchback,5,18.2,,5,165.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1475 ,Electric_Power_Steering,All_Power_Windows,1,Remote,88.77,110,5,Fabric,Manual,0,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,354.0,1,1,1,1,1 years /20000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,Yes,1,0,Manual Adjustment,0,0,0,0,0,0,0,1,10430
228,Honda,Jazz,Vx Cvt,1199,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Petrol,Hatchback,5,19.0,,5,165.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1475 ,Electric_Power_Steering,All_Power_Windows,1,"Remote, Smart Key",88.77,110,5,Fabric,Automatic,1,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,354.0,1,1,1,1,1 years /20000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Yes,1,0,Manual Adjustment,0,0,0,0,0,0,1,1,12726
229,Honda,Jazz,Vx Petrol,1199,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Petrol,Hatchback,5,18.2,,5,165.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1475 ,Electric_Power_Steering,All_Power_Windows,1,Remote,88.77,110,5,Fabric,Manual,0,CD/MP3/DVD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,354.0,1,1,1,1,1 years /20000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,0,0,0,0,1,11046
230,Honda,Jazz,V Cvt,1199,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Petrol,Hatchback,5,19.0,,5,165.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1475 ,Electric_Power_Steering,All_Power_Windows,1,"Remote, Smart Key",88.77,110,5,Fabric,Automatic,1,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,354.0,1,1,1,1,1 years /20000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Yes,1,0,Manual Adjustment,0,0,0,0,0,0,1,1,12110
231,Honda,Jazz,S Diesel,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Diesel,Hatchback,5,27.3,,6,165.0,Ventilated Disc,Drum,McPherson Strut,Torsion Beam Axle,1475 ,Electric_Power_Steering,All_Power_Windows,1,Remote,98.63,200,5,Fabric,Manual,0,USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",1,"Manual, Internal",354.0,1,1,0,0,1 years /20000 Kms (years/distance whichever comes first),1,"Internal, Manual",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,0,0,2,Rear sensors,1,No_Infotainment_Screen,1,0,Manual Adjustment,0,0,0,0,0,0,0,0,11431
232,Honda,Jazz,V Diesel,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Diesel,Hatchback,5,27.3,,6,165.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1475 ,Electric_Power_Steering,All_Power_Windows,1,"Smart Key, Remote",98.63,200,5,Fabric,Manual,1,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,354.0,1,1,1,1,1 years /20000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,0,0,0,0,0,0,0,1,12551
233,Honda,Jazz,Vx Diesel,1498,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Diesel,Hatchback,5,27.3,,6,165.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1475 ,Electric_Power_Steering,All_Power_Windows,1,"Remote, Smart Key",98.63,200,5,Fabric,Manual,1,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,354.0,1,1,1,1,1 years /20000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,0,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,0,2,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,0,Manual Adjustment,1,0,0,0,0,0,0,1,13167
234,Honda,Jazz,Exclusive Edition Cvt,1199,4,4.0,FWD (Front Wheel Drive),"Front, Transverse",Injection,40.0,Petrol,Hatchback,5,18.2,,5,165.0,Ventilated Disc,Drum,"McPherson Strut, Coil Spring","Torsion Beam Axle, Coil Spring",1475 ,Electric_Power_Steering,All_Power_Windows,1,"Remote, Smart Key",87.78,110,5,Fabric,Automatic,1,CD Player with USB & Aux-in,"2 Years / 40,000 Kms (Whichever comes earlier)",1,Internal_Boot_lid,354.0,1,1,1,1,1 years /20000 Kms (years/distance whichever comes first),1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,0,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,1,Yes,1,0,Manual Adjustment,0,0,0,0,0,0,1,1,12992
235,Jeep,Compass Trailhawk,2.0 Trailhawk 4X4 At,1956,4,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,16.3,,9,220.0,Ventilated Disc,Ventilated Disc,McPherson Strut with Coil Spring Rear,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Remote,170.63,350,5,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,438.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",1,1,1,1,6,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment,1,1,1,1,1,1,1,1,37520
236,Jeep,Compass Trailhawk,2.0 Trailhawk (O) 4X4 At,1956,4,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,60.0,Diesel,SUV,5,16.3,,9,220.0,Ventilated Disc,Ventilated Disc,McPherson Strut with Coil Spring Rear,"Multi-link suspension, coil springs, twin-tube gas-filled shock absorbers, stabiliser bar",1540 ,Hydraulic_Power_Steering,All_Power_Windows,1,Remote,170.63,350,5,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Digital,Automatic,Analog,1,1,Driver_Front_sun_Visor,Not Applicable,1,1,1,0,1,"Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Drive side airbag",1,1,1,1,6,Rear sensors with camera,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment,1,1,1,1,1,1,1,1,38640
237,Isuzu,Mu-X,4X2,2999,4,4.0,RWD (Rear Wheel Drive),"Front, Longitudinal",Injection,76.0,Diesel,SUV,5,13.8,,5,220.0,Ventilated Disc,Drum,Independent Double Wish Bone - Coil Spring Suspension,"Rigid suspension with gas-sealed, twin-tube shock absorber",1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,174.58,380,7,Leather,Automatic,1,DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,"With Remote, Manual",350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,0,1,1,1,"Driver curtain airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Rear sensors with camera,0,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment,0,1,1,1,1,0,0,1,38287
238,Isuzu,Mu-X,4X4,2999,4,4.0,AWD (All Wheel Drive),"Front, Longitudinal",Injection,76.0,Diesel,SUV,5,13.8,,5,220.0,Ventilated Disc,Drum,Independent Double Wish Bone - Coil Spring Suspension,"Rigid suspension with gas-sealed, twin-tube shock absorber",1540 ,Electric_Power_Steering,All_Power_Windows,1,Remote,174.58,380,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,"3 Years/1,00,000 Kms (Whichever comes earlier)",1,"With Remote, Manual",350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,0,1,1,1,"Drive side airbag, Driver curtain airbag, Curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag",1,1,1,1,2,Rear sensors with camera,0,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment,0,1,1,1,1,0,0,1,41041
239,Mahindra,Alturas G4,2Wd At,2157,4,3.977853492333901,FWD (Front Wheel Drive),"Front, Transverse",Injection,70.0,Diesel,SUV,4,12.35,,7,149.0,Ventilated Disc,Ventilated Disc,Double Wishbone with Coil spring,5 Link Rear Suspension with Coil Spring,1540 ,Electric_Power_Steering,Front_Power_Windows,1,"Remote, Smart Key",175.56,420,5,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"With Remote, Internal",Digital,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,,0,1,1,1,1,"Driver frontal airbag, Front passenger frontal airbag",1,1,1,1,2,Yes,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,1,1,0,1,1,38782
240,Mahindra,Alturas G4,4Wd At,2157,4,4.0,4WD,"Front, Transverse",Injection,70.0,Diesel,SUV,5,12.05,,7,149.0,Ventilated Disc,Ventilated Disc,"Double Wish-bone type, Independent Front Coil Spring",5 link Suspension with coil springs,1540 ,Electric_Power_Steering,All_Power_Windows,"Yes, with memory",Smart Key,175.56,420,7,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,1,Remote_Internal_Boot_lid,350.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,"Push to Open, Internal",Digital,Automatic,Analog + Digital,1,1,Driver_Front_sun_Visor,Yes,0,1,1,1,1,"Front passenger curtain airbag, Driver curtain airbag, Rear passenger curtain airbags, Driver frontal airbag, Front passenger frontal airbag, Front passenger side airbag, Rear passenger side airbags, Driver knee airbag, Drive side airbag",1,1,1,0,9,Front & rear sensors with 360 degree view,1,Touch Sensitive_Parking_Assistance,1,1,Electric Adjustment with Memory,1,1,1,1,1,1,0,1,42982
241,Volkswagen,Tiguan,Comfortline 2.0L Tdi Amt,1968,4,3.977853492333901,AWD (All Wheel Drive),"Front, Transverse",Injection,71.0,Diesel,SUV,5,17.06,,8,149.0,Ventilated Disc,Solid Disc,McPherson Strut with Coil Spring Rear,Multi link,1568 ,Electric_Power_Steering,All_Power_Windows,"Yes, with memory",Smart Key,139.07,340,5,Leather,Automatic,0,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,0,Internal_Boot_lid,615.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,0,1,1,"Drive side airbag, Driver frontal airbag, Front passenger curtain airbag, Driver curtain airbag, Curtain airbags, Front passenger head airbag",1,1,1,1,6,Rear sensors,0,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,1,1,1,1,1,0,1,1,39403
242,Volkswagen,Tiguan,Highline 2.0L Tdi Amt,1968,4,3.977853492333901,AWD (All Wheel Drive),"Front, Transverse",Injection,71.0,Diesel,SUV,4,17.06,,5,149.0,Ventilated Disc,Solid Disc,McPherson Strut with Coil Spring Rear,Multi link,1568 ,Electric_Power_Steering,All_Power_Windows,"Yes, with memory",Remote,139.07,340,5,Leather,Automatic,1,CD/MP3/DVD Player with USB & Aux-in,2 years / Unlimited Kms,0,Internal_Boot_lid,615.0,1,1,1,1,"3rd/4th year/up to 80,000 Kms (whichever comes first)",1,Internal,Analog,Manual,Analog + Digital,1,1,Driver_Front_sun_Visor,Not Applicable,0,1,1,1,1,"Front passenger head airbag, Drive side airbag, Front passenger curtain airbag, Driver curtain airbag, Curtain airbags, Driver frontal airbag",1,1,1,1,6,Rear sensors with camera,0,Touch Sensitive_Parking_Assistance,1,1,Manual Adjustment,1,1,1,1,1,0,1,1,44149
